END_ID;latitude;longitude;SUBCLASS;SUBHIERARQUIA;NOME DO PRÉDIO;NE NAME;REGIONAL;UF;Testes Programados GMG;MANTENEDORA;ATENDIMENTO;LOCALIDADE;TIPO ;DETENTOR DA ÁREA;TIPO DE INFRA;TIPO DE ABRIGO ;OWNER RESPONSÁVEL;Resp. Green;CLASSIFICAÇÃO;Elemento de rede;TIPOLOGIA TRANSPORTE;REGIONAL_OLD;TIPO DE CONTRATO DA ÁREA;TIPO DE ABRIGO;ENDEREÇO;LATITUDE;LONGITUDE;CLASSFICAÇÃO GSBI
SPMRS_0007;-20,81381;-49,50033;;;;;;;;;;;;;;;;;;;;;;;;;;
ALMCO_0104;-9,64361;-35,71364;;;;;;;;;;;;;;;;;;;;;;;;;;
PBIRN_0002;-7,31233;-38,14319;;;;;;;;;;;;;;;;;;;;;;;;;;
GONIG_0001;-14,28917;-49,38586;;;;;;;;;;;;;;;;;;;;;;;;;;
MAFRNM0001;-6,96169;-46,68389;;;;;;;;;;;;;;;;;;;;;;;;;;
MASLS_0074;-2,49439;-44,22906;DCE-R; ;SÃO LUIS II;PISLS02;TCN;MA;;GREEN 4T;Horário comercial (8x5) + Plantão;SAO LUIS;PRÓPRIO;TIM;PRÉDIO;SALA;Raimundo Nonato;Fabrício Marques;MAIN BUILDING;;;;;;;;;
PRHRS_0001;-26,14236;-52,38989;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0758;-23,52644;-46,68075;;;;;;;;;;;;;;;;;;;;;;;;;;
CEMHW_0001;-5,67614;-39,19453;;;;;;;;;;;;;;;;;;;;;;;;;;
GOGNA_0113;-16,68364;-49,25833;;;;;;;;;;;;;;;;;;;;;;;;;;
SPRPO_0039;-21,16;-47,81444;;;;;;;;;;;;;;;;;;;;;;;;;;
MASLS_0079;-2,50028;-44,28361;;;;;;;;;;;;;;;;;;;;;;;;;;
PRFOZ_0036;-25,50164;-54,53847;;;;;;;;;;;;;;;;;;;;;;;;;;
PRFOZ_0037;-25,54725;-54,586;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0311;-25,41083;-49,22419;;;;;;;;;;;;;;;;;;;;;;;;;;
APMPA_0026;0,03722;-51,08864;;;;;;;;;;;;;;;;;;;;;;;;;;
MSTLS_0008;-20,77528;-51,69334;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0314;-25,43516;-49,28173;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0789;-23,57567;-46,68794;;;;;;;;;;;;;;;;;;;;;;;;;;
MASIS_0002;-3,65614;-45,38853;;;;;;;;;;;;;;;;;;;;;;;;;;
BASDR_0187;-12,97531;-38,51194;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0300;-15,81336;-47,83853;;;;;;;;;;;;;;;;;;;;;;;;;;
MSCPE_0062;-20,46064;-54,6185;;;;;;;;;;;;;;;;;;;;;;;;;;
PBBNBT0001;-6,45139;-38,55167;;;;;;;;;;;;;;;;;;;;;;;;;;
PAAIU_0031;-1,38086;-48,36953;;;;;;;;;;;;;;;;;;;;;;;;;;
SCMIDO0001;-27,20056;-50,06917;;;;;;;;;;;;;;;;;;;;;;;;;;
SCSXY_0001;-28,04114;-49,12611;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSJC_0083;-23,19642;-45,89711;;;;;;;;;;;;;;;;;;;;;;;;;;
MGPERQ0001;-19,15964;-42,24289;;;;;;;;;;;;;;;;;;;;;;;;;;
MGULA_0009;-18,8815;-48,48867;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1700;-23;-43,33111;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1704;-23,00056;-43,38417;;;;;;;;;;;;;;;;;;;;;;;;;;
PESHM_0003;-8,66647;-35,07594;;;;;;;;;;;;;;;;;;;;;;;;;;
PBCZD_0001;-7,20333;-35,11336;;;;;;;;;;;;;;;;;;;;;;;;;;
ALMJR_0001;-9,5875;-37,05947;;;;;;;;;;;;;;;;;;;;;;;;;;
RSFCA_0003;-29,08614;-51,19408;;;;;;;;;;;;;;;;;;;;;;;;;;
PECBO_0006;-8,23894;-34,98334;;;;;;;;;;;;;;;;;;;;;;;;;;
PBSRI_0006;-7,05833;-35,02389;;;;;;;;;;;;;;;;;;;;;;;;;;
RNGME_0002;-5,13364;-36,38472;;;;;;;;;;;;;;;;;;;;;;;;;;
PEIPJ_0007;-8,41694;-35,07139;;;;;;;;;;;;;;;;;;;;;;;;;;
CEFLA_0003;-3,7525;-38,51056;;;;;;;;;;;;;;;;;;;;;;;;;;
PRPGO_0004;-25,17922;-50,09858;;;;;;;;;;;;;;;;;;;;;;;;;;
MGLAV_0004;-21,24383;-45,01644;;;;;;;;;;;;;;;;;;;;;;;;;;
MGLAV_0005;-21,24183;-44,98719;;;;;;;;;;;;;;;;;;;;;;;;;;
MGPTU_0002;-17,22269;-46,85897;;;;;;;;;;;;;;;;;;;;;;;;;;
TOPMJ_0018;-10,30703;-48,17292;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0085;-1,44528;-48,49417;;;;;;;;;;;;;;;;;;;;;;;;;;
MGMOO_0002;-18,72731;-47,50244;;;;;;;;;;;;;;;;;;;;;;;;;;
SEAJU_0027;-10,98156;-37,05375;;;;;;;;;;;;;;;;;;;;;;;;;;
SEPPI_0001;-10,213;-36,83717;;;;;;;;;;;;;;;;;;;;;;;;;;
BARJP_0001;-11,80511;-39,38347;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSBO_0040;-23,70072;-46,55442;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0155;-19,92897;-43,93703;;;;;;;;;;;;;;;;;;;;;;;;;;
MGMIM_0001;-20,35297;-41,95344;;;;;;;;;;;;;;;;;;;;;;;;;;
RJAMA_0008;-22,72714;-42,25747;;;;;;;;;;;;;;;;;;;;;;;;;;
ESCNA_0008;-19,53144;-40,66975;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_0044;-22,90119;-43,17706;;;;;;;;;;;;;;;;;;;;;;;;;;
MGALL_0001;-20,10361;-43,05372;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0157;-19,8155;-43,98411;;;;;;;;;;;;;;;;;;;;;;;;;;
BASDR_0141;-13,00231;-38,53236;;;;;;;;;;;;;;;;;;;;;;;;;;
RJNRI_0061;-22,91903;-43,09381;;;;;;;;;;;;;;;;;;;;;;;;;;
SPARC_0009;-21,07406;-50,46403;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_0349;-22,96111;-43,20836;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0667;-23,55411;-46,66642;;;;;;;;;;;;;;;;;;;;;;;;;;
CECUC_0016;-3,67389;-38,67142;;;;;;;;;;;;;;;;;;;;;;;;;;
PBINA_0001;-7,23444;-35,59614;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0218;-15,77089;-47,88439;;;;;;;;;;;;;;;;;;;;;;;;;;
MGCEM_0023;-19,89339;-44,01967;;;;;;;;;;;;;;;;;;;;;;;;;;
PRTAS_0001;-24,58611;-53,51003;;;;;;;;;;;;;;;;;;;;;;;;;;
SCCOCL0002;-28,3615;-49,19469;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0086;-1,4575;-48,45722;;;;;;;;;;;;;;;;;;;;;;;;;;
PRFOZ_0035;-25,53333;-54,55639;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_0513;-22,90392;-43,17667;;;;;;;;;;;;;;;;;;;;;;;;;;
MGPNV_0002;-20,42028;-42,92306;;;;;;;;;;;;;;;;;;;;;;;;;;
PEJNO_0001;-8,61817;-35,53008;;;;;;;;;;;;;;;;;;;;;;;;;;
SCTRO_0005;-28,49583;-49,00114;;;;;;;;;;;;;;;;;;;;;;;;;;
RSGDO_0002;-29,38361;-50,875;;;;;;;;;;;;;;;;;;;;;;;;;;
SPMED_0001;-20,14501;-50,19418;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1795;-22,89869;-43,28414;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSYD_0001;-20,14529;-50,83306;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0687;-23,64811;-46,72483;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0688;-23,56447;-46,67056;;;;;;;;;;;;;;;;;;;;;;;;;;
SCIDL_0003;-26,94778;-49,28722;;;;;;;;;;;;;;;;;;;;;;;;;;
DFBSA_0239;-15,80908;-47,92895;;;;;;;;;;;;;;;;;;;;;;;;;;
PAPUP_0005;-6,08558;-49,88833;;;;;;;;;;;;;;;;;;;;;;;;;;
APMPA_0022;-0,03556;-51,05111;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0207;-19,94889;-43,96086;;;;;;;;;;;;;;;;;;;;;;;;;;
PRIZU_0002;-24,5025;-50,71806;;;;;;;;;;;;;;;;;;;;;;;;;;
MGALP_0001;-19,00528;-42,01919;;;;;;;;;;;;;;;;;;;;;;;;;;
AMMNS_0100;-3,13367;-60,02544;;;;;;;;;;;;;;;;;;;;;;;;;;
SCIEA_0003;-27,13442;-48,59797;;;;;;;;;;;;;;;;;;;;;;;;;;
SCBNU_0013;-26,92597;-49,05656;;;;;;;;;;;;;;;;;;;;;;;;;;
SCIAI_0005;-26,90461;-48,6685;;;;;;;;;;;;;;;;;;;;;;;;;;
SCBOMB0001;-27,15556;-48,49486;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0046;-27,59739;-48,55069;;;;;;;;;;;;;;;;;;;;;;;;;;
SCCPVA0001;-28,44503;-48,96617;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0049;-27,60444;-48,43739;;;;;;;;;;;;;;;;;;;;;;;;;;
PRPNG_0003;-25,56611;-48,62278;;;;;;;;;;;;;;;;;;;;;;;;;;
PRSJP_0009;-25,61542;-49,16933;;;;;;;;;;;;;;;;;;;;;;;;;;
PRFOZ_0017;-25,61653;-54,48192;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0069;-25,36856;-49,27425;;;;;;;;;;;;;;;;;;;;;;;;;;
PRMOS_0004;-25,78333;-48,52;;;;;;;;;;;;;;;;;;;;;;;;;;
PRPNG_0004;-25,69986;-48,57319;;;;;;;;;;;;;;;;;;;;;;;;;;
PRPLPR0004;-25,58028;-48,35889;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0050;-27,70003;-48,55031;;;;;;;;;;;;;;;;;;;;;;;;;;
SCAQI_0003;-26,51569;-48,71906;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0051;-27,68239;-48,491;;;;;;;;;;;;;;;;;;;;;;;;;;
SCBQE_0005;-27,07474;-48,88779;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0052;-27,48189;-48,49219;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0053;-27,51944;-48,51644;;;;;;;;;;;;;;;;;;;;;;;;;;
PRPNG_0005;-25,53836;-48,53375;;;;;;;;;;;;;;;;;;;;;;;;;;
RJNRI_0023;-22,93383;-43,06964;;;;;;;;;;;;;;;;;;;;;;;;;;
RJNOF_0007;-22,27775;-42,53364;;;;;;;;;;;;;;;;;;;;;;;;;;
RNNTL_0072;-5,78625;-35,20733;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0271;-25,42892;-49,28472;;;;;;;;;;;;;;;;;;;;;;;;;;
RNBFA_0001;-6,36978;-35,00325;;;;;;;;;;;;;;;;;;;;;;;;;;
RNSMS_0001;-5,95583;-36,65278;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0103;-27,70019;-48,55047;;;;;;;;;;;;;;;;;;;;;;;;;;
PERCE_0150;-8,036;-34,97975;;;;;;;;;;;;;;;;;;;;;;;;;;
ALFXS_0002;-9,27586;-35,72472;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCAT_0003;-24,79197;-49,99056;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2456;-23,59389;-46,68972;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2479;-23,61778;-46,7325;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCAT_0004;-24,79361;-50,00864;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCBX_0011;-25,32514;-49,15056;;;;;;;;;;;;;;;;;;;;;;;;;;
SPRPO_0045;-21;-46;;;;;;;;;;;;;;;;;;;;;;;;;;
PBJPA_0058;-7,10181;-34,86439;;;;;;;;;;;;;;;;;;;;;;;;;;
SEBQS_0002;-10,94414;-37,03364;;;;;;;;;;;;;;;;;;;;;;;;;;
SEETC_0004;-11,26411;-37,43711;POP LD;;ESTANCIA;;TNE;SE;;;;;;CERVEJARIA ÁGUAS CLARAS;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 3 - ILA;TNE;COMODATO;0;RODOVIA BR 101  , S/N -  ANEXO CERVEJARIA ___ RUA HELVECIO ARAUJO, 21 ÁGUAS CLARAS, CENTRO;-11,1285 ;-37,380222 ;Bronze
MGBHE_0187;-19,96536;-43,95178;;;;;;;;;;;;;;;;;;;;;;;;;;
AMMNS_0086;-3,10419;-60,01947;;;;;;;;;;;;;;;;;;;;;;;;;;
SCLGS_0009;-27,82392;-50,30972;;;;;;;;;;;;;;;;;;;;;;;;;;
MGPNV_0003;-20,41572;-42,89025;;;;;;;;;;;;;;;;;;;;;;;;;;
PRINM_0001;-25,34222;-51,04381;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0080;-27,59528;-48,55392;;;;;;;;;;;;;;;;;;;;;;;;;;
ESSEA_0029;-20,24639;-40,24789;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0908;-23,53889;-46,46139;;;;;;;;;;;;;;;;;;;;;;;;;;
PRBNT_0003;-23,10831;-50,36833;;;;;;;;;;;;;;;;;;;;;;;;;;
MSTLS_0009;-20,79103;-51,66342;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0911;-23,52239;-46,52808;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0912;-23,54192;-46,63067;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0913;-23,52367;-46,50828;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSCN_0014;-23,37003;-46,33392;;;;;;;;;;;;;;;;;;;;;;;;;;
SPVIN_0009;-23,02781;-46,98239;;;;;;;;;;;;;;;;;;;;;;;;;;
SPCPJ_0021;-22,72703;-45,61769;;;;;;;;;;;;;;;;;;;;;;;;;;
PRFOE_0001;-23,60981;-52,08803;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0292;-25,47689;-49,29111;;;;;;;;;;;;;;;;;;;;;;;;;;
SCRIQU0001;-27,06836;-53,31694;;;;;;;;;;;;;;;;;;;;;;;;;;
SCBON_0003;-28,26141;-49,17001;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0777;-23,58133;-46,63892;;;;;;;;;;;;;;;;;;;;;;;;;;
PITSA_0053;-5,08614;-42,8025;;;;;;;;;;;;;;;;;;;;;;;;;;
RRBVA_0018;2,80792;-60,67769;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0873;-23,66786;-46,71589;;;;;;;;;;;;;;;;;;;;;;;;;;
PICYM_0001;-10,04069;-44,30922;;;;;;;;;;;;;;;;;;;;;;;;;;
BANTA_0001;-10,82003;-39,42892;;;;;;;;;;;;;;;;;;;;;;;;;;
MGCEM_0035;-19,95619;-44,03889;;;;;;;;;;;;;;;;;;;;;;;;;;
RNCIC_0004;-6,4414;-37,09029;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2488;-23,52417;-46,73556;;;;;;;;;;;;;;;;;;;;;;;;;;
PACAH_0012;-1,29278;-47,89361;;;;;;;;;;;;;;;;;;;;;;;;;;
ALMCO_0109;-9,66792;-35,74017;;;;;;;;;;;;;;;;;;;;;;;;;;
ALMCO_0110;-9,67381;-35,75675;;;;;;;;;;;;;;;;;;;;;;;;;;
RSCSL_0051;-29,16833;-51,17861;;;;;;;;;;;;;;;;;;;;;;;;;;
BASDR_0195;-13,00128;-38,49192;;;;;;;;;;;;;;;;;;;;;;;;;;
ESVTA_0076;-20,26828;-40,29331;;;;;;;;;;;;;;;;;;;;;;;;;;
PRMGA_0049;-23,42444;-51,96444;;;;;;;;;;;;;;;;;;;;;;;;;;
ROPVO_0030;-8,76219;-63,89814;;;;;;;;;;;;;;;;;;;;;;;;;;
PRFOZ_0041;-25,52147;-54,58458;;;;;;;;;;;;;;;;;;;;;;;;;;
RSPAE_0166;-30,0275;-51,20306;;;;;;;;;;;;;;;;;;;;;;;;;;
RJNIU_0052;-22,75889;-43,45056;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0140;-1,45861;-48,49278;;;;;;;;;;;;;;;;;;;;;;;;;;
PABLM_0142;-1,45694;-48,495;;;;;;;;;;;;;;;;;;;;;;;;;;
ALAIR_0015;-9,76253;-36,66194;;;;;;;;;;;;;;;;;;;;;;;;;;
CECUC_0018;-3,71681;-38,66014;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0030;-25,44378;-49,30472;;;;;;;;;;;;;;;;;;;;;;;;;;
SCPPV_0001;-26,39351;-50,15148;;;;;;;;;;;;;;;;;;;;;;;;;;
SCFNS_0063;-27,58322;-48,52428;;;;;;;;;;;;;;;;;;;;;;;;;;
SCCUA_0023;-28,68806;-49,39086;;;;;;;;;;;;;;;;;;;;;;;;;;
BAGLO_0001;-9,34086;-38,25361;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0761;-23,59614;-46,62042;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_0610;-23,00108;-43,38286;;;;;;;;;;;;;;;;;;;;;;;;;;
BAFSA_0021;-12,25225;-38,92294;;;;;;;;;;;;;;;;;;;;;;;;;;
PAMTUB0005;-1,35906;-48,34161;;;;;;;;;;;;;;;;;;;;;;;;;;
PAPUP_0007;-6,05536;-49,89289;;;;;;;;;;;;;;;;;;;;;;;;;;
RSPAE_0159;-30,07983;-51,18394;;;;;;;;;;;;;;;;;;;;;;;;;;
PRPVA_0005;-23,09028;-52,46861;;;;;;;;;;;;;;;;;;;;;;;;;;
SPLNA_0004;-22,74528;-45,11972;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_0777;-22,98372;-43,214;;;;;;;;;;;;;;;;;;;;;;;;;;
RNNTL_0082;-5,80194;-35,20667;;;;;;;;;;;;;;;;;;;;;;;;;;
RSSMA_0022;-29,68806;-53,822;;;;;;;;;;;;;;;;;;;;;;;;;;
SCBNU_0058;-26,91828;-49,06233;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0791;-23,49818;-46,75146;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0795;-23,55335;-46,65993;;;;;;;;;;;;;;;;;;;;;;;;;;
SPVOM_0005;-23,555;-47,46483;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0796;-23,48711;-46,46161;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0798;-23,66019;-46,70286;;;;;;;;;;;;;;;;;;;;;;;;;;
SCBON_0005;-28,26889;-49,17114;;;;;;;;;;;;;;;;;;;;;;;;;;
SCLGA_0012;-28,48;-48,76917;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_1693;-22,98019;-43,41067;;;;;;;;;;;;;;;;;;;;;;;;;;
PRAND_0001;-23,05536;-50,22217;;;;;;;;;;;;;;;;;;;;;;;;;;
PRPLM_0001;-26,48889;-51,98794;;;;;;;;;;;;;;;;;;;;;;;;;;
SCAGD_0001;-27,68833;-51,12724;;;;;;;;;;;;;;;;;;;;;;;;;;
CEFLA_0048;-3,77917;-38,54083;;;;;;;;;;;;;;;;;;;;;;;;;;
ALCOL_0001;-8,91425;-35,71947;;;;;;;;;;;;;;;;;;;;;;;;;;
PBCCI_0001;-7,54808;-36,50528;;;;;;;;;;;;;;;;;;;;;;;;;;
PRFOZ_0032;-25,49972;-54,55611;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0676;-22,12583;-46,62861;;;;;;;;;;;;;;;;;;;;;;;;;;
PEARJ_0002;-8,33139;-35,41278;;;;;;;;;;;;;;;;;;;;;;;;;;
CEFLA_0149;-3,82;-38,45639;;;;;;;;;;;;;;;;;;;;;;;;;;
MGAXA_0004;-19,56308;-46,98169;;;;;;;;;;;;;;;;;;;;;;;;;;
MGAFN_0003;-21,40778;-45,94528;;;;;;;;;;;;;;;;;;;;;;;;;;
MGADL_0001;-21,75989;-44,30878;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSOC_0036;-23,42333;-47,35561;;;;;;;;;;;;;;;;;;;;;;;;;;
CESPM_0001;-5,58956;-39,37556;;;;;;;;;;;;;;;;;;;;;;;;;;
RSPAE_0116;-30,028;-51,20394;;;;;;;;;;;;;;;;;;;;;;;;;;
MGJFA_0035;-21,58436;-43,46769;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_0512;-22,8975;-43,18;AGREGADOR E DISTRIBUIDOR;;RIO DE JANEIRO;;TSDE;RJ;;;;;;SALA;INDOOR;;;;MAIN SITE;;Agregador MSII;TRJ;TERCEIRO;SALA;0;;;Silver
SCTRO_0008;-28,46556;-49,01667;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0670;-23,53475;-46,68039;;;;;;;;;;;;;;;;;;;;;;;;;;
CEMGS_0001;-7,31139;-38,94417;;;;;;;;;;;;;;;;;;;;;;;;;;
PRAUC_0008;-25,62333;-49,44972;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0685;-23,63781;-46,64472;;;;;;;;;;;;;;;;;;;;;;;;;;
SPCAS_0081;-22,92053;-47,11031;;;;;;;;;;;;;;;;;;;;;;;;;;
SPCAS_0083;-23,01717;-47,13922;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_0529;-22,91419;-43,23008;;;;;;;;;;;;;;;;;;;;;;;;;;
AMMNS_0092;-3,07553;-60,03983;;;;;;;;;;;;;;;;;;;;;;;;;;
RSVDS_0001;-27,57528;-52,02253;;;;;;;;;;;;;;;;;;;;;;;;;;
RSPAE_0142;-30,04528;-51,19392;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0206;-19,91444;-43,99003;;;;;;;;;;;;;;;;;;;;;;;;;;
MGGVS_0010;-15,83917;-41,95556;;;;;;;;;;;;;;;;;;;;;;;;;;
MGGUE_0001;-20,765;-45,91444;;;;;;;;;;;;;;;;;;;;;;;;;;
SPRPO_0051;-21,16225;-47,85306;;;;;;;;;;;;;;;;;;;;;;;;;;
ALSMM_0002;-9,79167;-36,04611;;;;;;;;;;;;;;;;;;;;;;;;;;
MSPNB_0003;-19,66583;-51,19111;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0188;-19,87639;-43,98239;;;;;;;;;;;;;;;;;;;;;;;;;;
MGBHE_0189;-19,97336;-43,97086;;;;;;;;;;;;;;;;;;;;;;;;;;
GORVD_0007;-17,81747;-50,93722;POP LD;;RIO VERDE;;TCN;GO;;;;;;AMERICAN TOWER;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 2 - Add/Drop 2 direções;TCO;COMPARTILHADO;0;Rua 11, QD02, Lote 28 ;-17,817472 ;-50,937222 ;Silver
RSPAE_0016;-30,02889;-51,20281;;;;;;;;;;;;;;;;;;;;;;;;;;
RSPAE_0035;-29,99647;-51,13044;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2386;-23,51972;-46,49667;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_2387;-23,5175;-46,49222;;;;;;;;;;;;;;;;;;;;;;;;;;
RSBGV_0001;-29,15817;-51,49975;POP LD;;BENTO GONCALVES;;TSL;RS;;;;;;ATC;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 2 - Add/Drop 2 direções;TSL;COMPARTILHADO;CONTAINER;RUA JULIO GEHLEN;-29.158167;-51.49975;Gold
RSBGV_0004;-29,14475;-51,51933;;;;;;;;;;;;;;;;;;;;;;;;;;
RSGRD_0001;-29,25833;-51,50636;;;;;;;;;;;;;;;;;;;;;;;;;;
RSSLE_0006;-29,79142;-51,14956;;;;;;;;;;;;;;;;;;;;;;;;;;
RSSBC_0001;-29,59111;-51,3665;;;;;;;;;;;;;;;;;;;;;;;;;;
RSPAS_0001;-28,26206;-52,40711;;;;;;;;;;;;;;;;;;;;;;;;;;
RSCEN_0001;-29,36192;-50,81222;;;;;;;;;;;;;;;;;;;;;;;;;;
RSBGE_0003;-31,33422;-54,11767;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_0292;-22,96308;-43,20894;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_0333;-22,87911;-43,25519;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSVE_0010;-23,92431;-46,53619;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSOC_0006;-23,42158;-47,41503;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0130;-25,4385;-49,31219;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCFW_0001;-24,61581;-53,321;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSZN_0003;-23,64339;-46,31811;;;;;;;;;;;;;;;;;;;;;;;;;;
SPTTI_0004;-23,27544;-47,82536;;;;;;;;;;;;;;;;;;;;;;;;;;
PRCTA_0145;-25,429;-49,27072;;;;;;;;;;;;;;;;;;;;;;;;;;
SPJND_0001;-20,68922;-48,41047;;;;;;;;;;;;;;;;;;;;;;;;;;
MGVGA_0010;-21,57194;-45,43833;;;;;;;;;;;;;;;;;;;;;;;;;;
SPSPO_0615;-23,55725;-46,66792;;;;;;;;;;;;;;;;;;;;;;;;;;
PEOOO_0001;-7,75083;-35,59306;;;;;;;;;;;;;;;;;;;;;;;;;;
PBAEI_0001;-6,96642;-35,70169;;;;;;;;;;;;;;;;;;;;;;;;;;
RNJTU_0001;-6,03557;-37,0153;;;;;;;;;;;;;;;;;;;;;;;;;;
ESSMT_0003;-18,71811;-39,8845;POP LD;;SAO MATEUS;;TSDE;ES;;;;;;ATC;GREENFIELD;;;;MAIN SITE;;POP LD - Prioridade 2 - Add/Drop 2 direções;TRJ;COMPARTILHADO;SALA;AVENIDA DO CONTORNO;-18.718111;-39.8845;Gold
PABLM_0087;-1,46667;-48,48056;;;;;;;;;;;;;;;;;;;;;;;;;;
ALMCO_0085;-9,66261;-35,69778;;;;;;;;;;;;;;;;;;;;;;;;;;
MGPRR_0002;-17,32586;-44,92697;;;;;;;;;;;;;;;;;;;;;;;;;;
RJRJO_0523;-23,01086;-43,37003;;;;;;;;;;;;;;;;;;;;;;;;;;
PESQM_0002;-8,43325;-35,80017;;;;;;;;;;;;;;;;;;;;;;;;;;
MSDOS_0007;-22,19975;-54,80686;;;;;;;;;;;;;;;;;;;;;;;;;;
MGVGA_0008;-21,59639;-45,43308;DCE-R; ;VARGINHA;PIVGA01;TSDE;MG;;GREEN 4T;Horário comercial (8x5) + Plantão;VARGINHA;PRÓPRIO;TIM;PRÉDIO;SALA;Alair Henrique Fernandes;Antônio Braga;MAIN BUILDING;;;;;;;;;
SCLGA_0006;-28,40139;-50,23444;;;;;;;;;;;;;;;;;;;;;;;;;;
PIEEV_0001;-6,19975;-42,14389;;;;;;;;;;;;;;;;;;;;;;;;;;
PIRGE_0002;-6,23028;-42,69056;;;;;;;;;;;;;;;;;;;;;;;;;;
RNJMS_0001;-6,57975;-36,77194;;;;;;;;;;;;;;;;;;;;;;;;;;
SPRPO_0046;-23,43333;-46,71667;;;;;;;;;;;;;;;;;;;;;;;;;;
